datetime,Open,High,Low,Close,Volume
2025-03-04 13:25:00+00:00,82822.0,82822.0,82724.0,82773.0,0.01677259
2025-03-04 13:26:00+00:00,82792.0,82808.0,82696.0,82808.0,0.39991109
2025-03-04 13:27:00+00:00,82902.0,82949.0,82781.0,82781.0,0.64874676
2025-03-04 13:28:00+00:00,82785.0,82797.0,82590.0,82592.0,1.19270318
2025-03-04 13:29:00+00:00,82576.0,82606.0,82526.0,82547.0,13.93012133
2025-03-04 13:30:00+00:00,82517.0,82811.0,82170.0,82804.0,13.38366391
2025-03-04 13:31:00+00:00,82789.0,82918.0,82721.0,82795.0,0.30126911
2025-03-04 13:32:00+00:00,82792.0,82867.0,82713.0,82730.0,0.50724008
2025-03-04 13:33:00+00:00,82741.0,82896.0,82694.0,82882.0,2.14472752
2025-03-04 13:34:00+00:00,82880.0,82934.0,82804.0,82804.0,0.21326211
2025-03-04 13:35:00+00:00,82829.0,82864.0,82704.0,82704.0,0.18368211
2025-03-04 13:36:00+00:00,82713.0,82918.0,82713.0,82918.0,0.15808543
2025-03-04 13:37:00+00:00,82948.0,83025.0,82929.0,82958.0,0.32451637
2025-03-04 13:38:00+00:00,82989.0,83172.0,82988.0,83164.0,43.18282855
2025-03-04 13:39:00+00:00,83147.0,83191.0,83126.0,83148.0,0.54949589
2025-03-04 13:40:00+00:00,83123.0,83124.0,83038.0,83050.0,0.0915036
2025-03-04 13:41:00+00:00,83029.0,83184.0,82997.0,83184.0,0.48022363
2025-03-04 13:42:00+00:00,83191.0,83452.0,83189.0,83420.0,6.10694187
2025-03-04 13:43:00+00:00,83407.0,83407.0,83248.0,83278.0,0.69319305
2025-03-04 13:44:00+00:00,83275.0,83284.0,83194.0,83194.0,0.87103236
2025-03-04 13:45:00+00:00,83191.0,83384.0,83159.0,83384.0,1.18114195
2025-03-04 13:46:00+00:00,83403.0,83403.0,83274.0,83293.0,0.18428508
2025-03-04 13:47:00+00:00,83279.0,83279.0,83197.0,83230.0,0.4217296
2025-03-04 13:48:00+00:00,83252.0,83338.0,83250.0,83250.0,0.30821636
2025-03-04 13:49:00+00:00,83261.0,83263.0,83150.0,83162.0,0.26740877
2025-03-04 13:50:00+00:00,83160.0,83172.0,82951.0,82958.0,0.70258891
2025-03-04 13:51:00+00:00,82963.0,82968.0,82851.0,82908.0,0.09328368
2025-03-04 13:52:00+00:00,82881.0,82910.0,82807.0,82867.0,0.09780516
2025-03-04 13:53:00+00:00,82914.0,83074.0,82914.0,83047.0,0.11596726
2025-03-04 13:54:00+00:00,83044.0,83098.0,82908.0,82909.0,0.26484994
2025-03-04 13:55:00+00:00,82903.0,82903.0,82609.0,82730.0,0.23143772
2025-03-04 13:56:00+00:00,82729.0,82797.0,82690.0,82797.0,0.24120834
2025-03-04 13:57:00+00:00,82798.0,82826.0,82685.0,82709.0,1.03271269
2025-03-04 13:58:00+00:00,82705.0,82761.0,82625.0,82660.0,7.12518314
2025-03-04 13:59:00+00:00,82637.0,82740.0,82617.0,82740.0,0.54037758
2025-03-04 14:00:00+00:00,82755.0,82810.0,82658.0,82764.0,0.75503997
2025-03-04 14:01:00+00:00,82785.0,82945.0,82785.0,82890.0,0.2872949
2025-03-04 14:02:00+00:00,82855.0,82863.0,82719.0,82759.0,0.04111628
2025-03-04 14:03:00+00:00,82749.0,82775.0,82701.0,82701.0,0.19256459
2025-03-04 14:04:00+00:00,82648.0,82725.0,82623.0,82725.0,0.12973376
2025-03-04 14:05:00+00:00,82742.0,82862.0,82719.0,82855.0,0.86082445
2025-03-04 14:06:00+00:00,82844.0,83122.0,82844.0,83122.0,0.80685488
2025-03-04 14:07:00+00:00,83143.0,83332.0,83143.0,83330.0,1.81684824
2025-03-04 14:08:00+00:00,83312.0,83313.0,83051.0,83090.0,0.52441315
2025-03-04 14:09:00+00:00,83079.0,83195.0,83051.0,83058.0,0.49164211
2025-03-04 14:10:00+00:00,83089.0,83160.0,83060.0,83072.0,0.74682918
2025-03-04 14:11:00+00:00,83075.0,83078.0,82907.0,82938.0,0.20356959
2025-03-04 14:12:00+00:00,82939.0,83055.0,82934.0,83033.0,0.45521323
2025-03-04 14:13:00+00:00,83027.0,83092.0,82940.0,83075.0,0.32118658
2025-03-04 14:14:00+00:00,83102.0,83150.0,83038.0,83052.0,0.13390742
2025-03-04 14:15:00+00:00,83047.0,83094.0,82957.0,83094.0,0.88537098
2025-03-04 14:16:00+00:00,83122.0,83159.0,82877.0,82877.0,0.29996288
2025-03-04 14:17:00+00:00,82849.0,82854.0,82753.0,82758.0,0.17264156
2025-03-04 14:18:00+00:00,82772.0,82927.0,82750.0,82750.0,0.69308912
2025-03-04 14:19:00+00:00,82744.0,82754.0,82602.0,82649.0,15.2891942
2025-03-04 14:20:00+00:00,82640.0,82755.0,82529.0,82738.0,5.04254354
2025-03-04 14:21:00+00:00,82712.0,82797.0,82660.0,82794.0,0.52893904
2025-03-04 14:22:00+00:00,82793.0,82993.0,82761.0,82976.0,0.84346614
2025-03-04 14:23:00+00:00,82954.0,83034.0,82892.0,82997.0,2.01114112
2025-03-04 14:24:00+00:00,83024.0,83024.0,82841.0,82841.0,0.04693461
2025-03-04 14:25:00+00:00,82841.0,82876.0,82778.0,82811.0,0.1580646
2025-03-04 14:26:00+00:00,82772.0,82994.0,82772.0,82915.0,2.64859827
2025-03-04 14:27:00+00:00,82918.0,82918.0,82791.0,82791.0,0.70909921
2025-03-04 14:28:00+00:00,82799.0,82811.0,82687.0,82690.0,0.95898577
2025-03-04 14:29:00+00:00,82695.0,82742.0,82695.0,82729.0,3.45469628
2025-03-04 14:30:00+00:00,82725.0,83144.0,82655.0,83046.0,0.77480919
2025-03-04 14:31:00+00:00,83037.0,83037.0,82456.0,82456.0,3.93709346
2025-03-04 14:32:00+00:00,82456.0,82560.0,82039.0,82039.0,51.56311873
2025-03-04 14:33:00+00:00,82037.0,82360.0,82037.0,82288.0,0.36519525
2025-03-04 14:34:00+00:00,82289.0,83018.0,82282.0,82951.0,2.86885878
2025-03-04 14:35:00+00:00,82950.0,83562.0,82892.0,83562.0,61.4771624
2025-03-04 14:36:00+00:00,83542.0,84490.0,83524.0,84284.0,56.76071225
2025-03-04 14:37:00+00:00,84342.0,84824.0,84243.0,84555.0,21.52198007
2025-03-04 14:38:00+00:00,84554.0,84872.0,84427.0,84427.0,4.59434169
2025-03-04 14:39:00+00:00,84427.0,84651.0,84181.0,84540.0,0.83618168
2025-03-04 14:40:00+00:00,84419.0,84794.0,84316.0,84682.0,5.56800208
2025-03-04 14:41:00+00:00,84477.0,84552.0,84128.0,84400.0,3.08009741
2025-03-04 14:42:00+00:00,84242.0,84242.0,83672.0,83672.0,53.61507075
2025-03-04 14:43:00+00:00,83644.0,83838.0,83496.0,83817.0,3.94568975
2025-03-04 14:44:00+00:00,83677.0,84093.0,83590.0,84000.0,3.43849567
2025-03-04 14:45:00+00:00,84061.0,84118.0,83803.0,83921.0,0.40231554
2025-03-04 14:46:00+00:00,83868.0,84573.0,83868.0,84377.0,10.29610234
2025-03-04 14:47:00+00:00,84384.0,84609.0,84306.0,84532.0,0.19620856
2025-03-04 14:48:00+00:00,84393.0,84711.0,84393.0,84471.0,2.02429709
2025-03-04 14:49:00+00:00,84361.0,84384.0,84141.0,84164.0,12.10412522
2025-03-04 14:50:00+00:00,84164.0,84295.0,83964.0,84000.0,12.53782772
2025-03-04 14:51:00+00:00,84104.0,84191.0,83895.0,84013.0,16.11330144
2025-03-04 14:52:00+00:00,84087.0,84201.0,83959.0,83969.0,9.16749698
2025-03-04 14:53:00+00:00,83945.0,83984.0,83660.0,83712.0,6.42537655
2025-03-04 14:54:00+00:00,83731.0,83858.0,83671.0,83789.0,0.69459331
2025-03-04 14:55:00+00:00,83776.0,84000.0,83776.0,83914.0,0.2451854
2025-03-04 14:56:00+00:00,83948.0,84052.0,83865.0,83924.0,0.10697256
2025-03-04 14:57:00+00:00,83881.0,83991.0,83845.0,83978.0,1.10623079
2025-03-04 14:58:00+00:00,83977.0,83977.0,83717.0,83717.0,0.28445058
2025-03-04 14:59:00+00:00,83700.0,83700.0,83066.0,83109.0,29.95459688
2025-03-04 15:00:00+00:00,83114.0,83114.0,82570.0,82742.0,37.54048758
2025-03-04 15:01:00+00:00,82762.0,83229.0,82762.0,83229.0,0.47091789
2025-03-04 15:02:00+00:00,83279.0,83289.0,82848.0,82887.0,0.76887841
2025-03-04 15:03:00+00:00,82908.0,82908.0,82604.0,82793.0,2.75794425
2025-03-04 15:04:00+00:00,82862.0,83046.0,82862.0,82951.0,0.07326119
2025-03-04 15:05:00+00:00,82921.0,83051.0,82853.0,82913.0,0.73510518
2025-03-04 15:06:00+00:00,82934.0,82954.0,82754.0,82841.0,3.77600885
2025-03-04 15:07:00+00:00,82821.0,82821.0,82589.0,82611.0,11.29167852
2025-03-04 15:08:00+00:00,82634.0,82743.0,82526.0,82690.0,4.81359518
2025-03-04 15:09:00+00:00,82670.0,82687.0,82486.0,82620.0,2.03980719
2025-03-04 15:10:00+00:00,82620.0,82819.0,82526.0,82708.0,0.33629145
2025-03-04 15:11:00+00:00,82726.0,82881.0,82726.0,82847.0,0.06050736
2025-03-04 15:12:00+00:00,82848.0,83001.0,82797.0,82879.0,2.33692705
2025-03-04 15:13:00+00:00,82860.0,82918.0,82617.0,82617.0,0.4968448
2025-03-04 15:14:00+00:00,82736.0,82814.0,82636.0,82688.0,10.69225624
2025-03-04 15:15:00+00:00,82671.0,82737.0,82525.0,82669.0,2.89118008
2025-03-04 15:16:00+00:00,82674.0,82758.0,82312.0,82381.0,11.21195174
2025-03-04 15:17:00+00:00,82435.0,82498.0,82310.0,82498.0,0.13897857
2025-03-04 15:18:00+00:00,82408.0,82408.0,82153.0,82210.0,0.13600363
2025-03-04 15:19:00+00:00,82212.0,82296.0,82054.0,82114.0,3.03870356
2025-03-04 15:20:00+00:00,82132.0,82297.0,81533.0,81833.0,38.24533312
2025-03-04 15:21:00+00:00,81802.0,81940.0,81463.0,81664.0,3.92022415
2025-03-04 15:22:00+00:00,81664.0,81854.0,81573.0,81805.0,1.78104622
2025-03-04 15:23:00+00:00,81805.0,81985.0,81764.0,81764.0,0.56519427
2025-03-04 15:24:00+00:00,81768.0,81919.0,81657.0,81900.0,0.69831862
2025-03-04 15:25:00+00:00,81877.0,82013.0,81877.0,81910.0,0.63494914
2025-03-04 15:26:00+00:00,82001.0,82236.0,81914.0,82174.0,0.99817694
2025-03-04 15:27:00+00:00,82183.0,82565.0,82183.0,82290.0,0.33166214
2025-03-04 15:28:00+00:00,82358.0,82388.0,82214.0,82305.0,0.27264257
2025-03-04 15:29:00+00:00,82326.0,82483.0,82226.0,82311.0,0.39552085
2025-03-04 15:30:00+00:00,82311.0,82567.0,82133.0,82552.0,1.27723918
2025-03-04 15:31:00+00:00,82571.0,82661.0,82551.0,82580.0,0.38880199
2025-03-04 15:32:00+00:00,82561.0,82561.0,82404.0,82494.0,0.583941
2025-03-04 15:33:00+00:00,82522.0,82649.0,82357.0,82649.0,2.28905744
2025-03-04 15:34:00+00:00,82731.0,82796.0,82609.0,82742.0,0.56494018
2025-03-04 15:35:00+00:00,82735.0,82864.0,82684.0,82830.0,0.77852198
2025-03-04 15:36:00+00:00,82809.0,82809.0,82601.0,82700.0,0.31852172
2025-03-04 15:37:00+00:00,82712.0,82830.0,82649.0,82830.0,0.08884537
2025-03-04 15:38:00+00:00,82830.0,82848.0,82678.0,82840.0,0.04580465
2025-03-04 15:39:00+00:00,82844.0,82857.0,82589.0,82621.0,0.21810528
2025-03-04 15:40:00+00:00,82643.0,82643.0,82527.0,82585.0,0.73713951
2025-03-04 15:41:00+00:00,82586.0,83062.0,82576.0,83062.0,65.07113427
2025-03-04 15:42:00+00:00,83072.0,83132.0,82656.0,82810.0,8.89175349
2025-03-04 15:43:00+00:00,82813.0,82813.0,82527.0,82582.0,4.33190319
2025-03-04 15:44:00+00:00,82555.0,82803.0,82538.0,82778.0,0.45992818
2025-03-04 15:45:00+00:00,82778.0,83049.0,82671.0,83006.0,2.12449409
2025-03-04 15:46:00+00:00,83008.0,83043.0,82730.0,82739.0,1.13870615
2025-03-04 15:47:00+00:00,82744.0,82776.0,82564.0,82673.0,0.84085758
2025-03-04 15:48:00+00:00,82666.0,82921.0,82666.0,82916.0,0.28987699
2025-03-04 15:49:00+00:00,82897.0,82913.0,82814.0,82852.0,0.08872858
2025-03-04 15:50:00+00:00,82841.0,82862.0,82760.0,82761.0,0.22643068
2025-03-04 15:51:00+00:00,82759.0,82847.0,82669.0,82779.0,0.10598162
2025-03-04 15:52:00+00:00,82857.0,82921.0,82819.0,82921.0,0.30147421
2025-03-04 15:53:00+00:00,82919.0,82931.0,82699.0,82710.0,1.27093446
2025-03-04 15:54:00+00:00,82711.0,82711.0,82593.0,82603.0,0.42785772
2025-03-04 15:55:00+00:00,82604.0,82685.0,82562.0,82685.0,0.67298057
2025-03-04 15:56:00+00:00,82685.0,82825.0,82667.0,82825.0,1.08102969
2025-03-04 15:57:00+00:00,82844.0,82845.0,82740.0,82779.0,2.00746481
2025-03-04 15:58:00+00:00,82798.0,82799.0,82705.0,82778.0,0.05192378
2025-03-04 15:59:00+00:00,82764.0,82922.0,82733.0,82922.0,0.28882163
2025-03-04 16:00:00+00:00,82915.0,83086.0,82891.0,83018.0,2.14519309
2025-03-04 16:01:00+00:00,83061.0,83061.0,82797.0,82807.0,0.17401694
2025-03-04 16:02:00+00:00,82800.0,82800.0,82664.0,82796.0,0.42009769
2025-03-04 16:03:00+00:00,82840.0,82957.0,82840.0,82896.0,0.26695848
2025-03-04 16:04:00+00:00,82895.0,82895.0,82764.0,82771.0,1.63923729
2025-03-04 16:05:00+00:00,82763.0,82763.0,82660.0,82678.0,1.28830701
2025-03-04 16:06:00+00:00,82674.0,82726.0,82591.0,82715.0,0.590161
2025-03-04 16:07:00+00:00,82743.0,82840.0,82606.0,82621.0,0.18379287
2025-03-04 16:08:00+00:00,82615.0,82615.0,82322.0,82365.0,26.47280315
2025-03-04 16:09:00+00:00,82380.0,82443.0,82338.0,82390.0,1.71803512
2025-03-04 16:10:00+00:00,82423.0,82517.0,82285.0,82285.0,1.06103011
2025-03-04 16:11:00+00:00,82382.0,82654.0,82350.0,82586.0,4.13812104
2025-03-04 16:12:00+00:00,82630.0,82790.0,82582.0,82789.0,1.77718853
2025-03-04 16:13:00+00:00,82789.0,82806.0,82642.0,82806.0,2.64318861
2025-03-04 16:14:00+00:00,82794.0,82935.0,82783.0,82862.0,1.71390889
2025-03-04 16:15:00+00:00,82834.0,83028.0,82813.0,83001.0,0.53439215
2025-03-04 16:16:00+00:00,83000.0,83022.0,82758.0,82758.0,0.29739732
2025-03-04 16:17:00+00:00,82757.0,82799.0,82672.0,82672.0,0.53140626
2025-03-04 16:18:00+00:00,82669.0,82709.0,82603.0,82610.0,0.10548891
2025-03-04 16:19:00+00:00,82612.0,82612.0,82520.0,82590.0,0.57880328
2025-03-04 16:20:00+00:00,82628.0,82814.0,82603.0,82725.0,0.63216508
2025-03-04 16:21:00+00:00,82735.0,82775.0,82670.0,82678.0,0.45209151
2025-03-04 16:22:00+00:00,82689.0,82718.0,82511.0,82718.0,0.10743317
2025-03-04 16:23:00+00:00,82737.0,82790.0,82498.0,82499.0,0.31628569
2025-03-04 16:24:00+00:00,82469.0,82515.0,82442.0,82500.0,0.16883833
2025-03-04 16:25:00+00:00,82520.0,82544.0,82442.0,82544.0,0.56487298
2025-03-04 16:26:00+00:00,82543.0,82708.0,82507.0,82648.0,0.24012929
2025-03-04 16:27:00+00:00,82672.0,82679.0,82391.0,82394.0,0.21893627
2025-03-04 16:28:00+00:00,82346.0,82496.0,82330.0,82433.0,0.17978801
2025-03-04 16:29:00+00:00,82419.0,82419.0,82087.0,82220.0,0.21905306
2025-03-04 16:30:00+00:00,82213.0,82469.0,82213.0,82400.0,0.31207672
2025-03-04 16:31:00+00:00,82406.0,82478.0,82278.0,82367.0,0.626843
2025-03-04 16:32:00+00:00,82381.0,82574.0,82257.0,82511.0,0.43859949
2025-03-04 16:33:00+00:00,82516.0,82516.0,82369.0,82400.0,0.294549
2025-03-04 16:34:00+00:00,82422.0,82519.0,82318.0,82386.0,0.52939843
2025-03-04 16:35:00+00:00,82335.0,82335.0,81989.0,82085.0,3.66256971
2025-03-04 16:36:00+00:00,82106.0,82452.0,82020.0,82315.0,0.83623642
2025-03-04 16:37:00+00:00,82331.0,82462.0,82296.0,82344.0,1.04340453
2025-03-04 16:38:00+00:00,82376.0,82396.0,82297.0,82325.0,1.70442432
2025-03-04 16:39:00+00:00,82318.0,82371.0,82291.0,82328.0,0.33872241
2025-03-04 16:40:00+00:00,82339.0,82481.0,82314.0,82401.0,1.42031554
2025-03-04 16:41:00+00:00,82405.0,82470.0,82397.0,82453.0,0.17624911
2025-03-04 16:42:00+00:00,82500.0,82500.0,82405.0,82500.0,0.19199976
2025-03-04 16:43:00+00:00,82519.0,82688.0,82472.0,82688.0,0.32751971
2025-03-04 16:44:00+00:00,82704.0,82854.0,82696.0,82840.0,0.09261881
2025-03-04 16:45:00+00:00,82855.0,82967.0,82779.0,82967.0,0.12259986
2025-03-04 16:46:00+00:00,82943.0,82988.0,82857.0,82876.0,0.06029561
2025-03-04 16:47:00+00:00,82899.0,82982.0,82886.0,82886.0,0.45930173
2025-03-04 16:48:00+00:00,82913.0,82958.0,82745.0,82774.0,0.64362697
2025-03-04 16:49:00+00:00,82774.0,83035.0,82772.0,83035.0,0.17380283
2025-03-04 16:50:00+00:00,83017.0,83198.0,82988.0,83145.0,0.33405803
2025-03-04 16:51:00+00:00,83149.0,83228.0,83067.0,83067.0,0.02846397
2025-03-04 16:52:00+00:00,83066.0,83094.0,82981.0,83094.0,0.17845987
2025-03-04 16:53:00+00:00,83107.0,83500.0,83107.0,83263.0,0.65498096
2025-03-04 16:54:00+00:00,83263.0,83466.0,83263.0,83412.0,0.14234617
2025-03-04 16:55:00+00:00,83404.0,83548.0,83301.0,83547.0,0.73265825
2025-03-04 16:56:00+00:00,83557.0,83758.0,83552.0,83751.0,2.54169346
2025-03-04 16:57:00+00:00,83733.0,83733.0,83550.0,83554.0,0.32617147
2025-03-04 16:58:00+00:00,83543.0,83721.0,83543.0,83713.0,0.20614112
2025-03-04 16:59:00+00:00,83597.0,83608.0,83502.0,83505.0,5.80054475
2025-03-04 17:00:00+00:00,83500.0,83588.0,83497.0,83515.0,7.74803035
2025-03-04 17:01:00+00:00,83491.0,83512.0,83383.0,83398.0,1.64690833
2025-03-04 17:02:00+00:00,83398.0,83635.0,83380.0,83574.0,0.54290916
2025-03-04 17:03:00+00:00,83573.0,83687.0,83525.0,83687.0,0.06199094
2025-03-04 17:04:00+00:00,83692.0,83821.0,83677.0,83677.0,1.03791249
2025-03-04 17:05:00+00:00,83682.0,83799.0,83682.0,83799.0,0.68515265
2025-03-04 17:06:00+00:00,83771.0,83771.0,83675.0,83688.0,0.79801818
2025-03-04 17:07:00+00:00,83714.0,83714.0,83568.0,83568.0,0.04186526
2025-03-04 17:08:00+00:00,83545.0,83559.0,83475.0,83559.0,0.15323185
2025-03-04 17:09:00+00:00,83563.0,83656.0,83563.0,83633.0,0.09447304
2025-03-04 17:10:00+00:00,83615.0,83787.0,83614.0,83780.0,0.39190146
2025-03-04 17:11:00+00:00,83774.0,83836.0,83735.0,83787.0,4.23942516
2025-03-04 17:12:00+00:00,83800.0,83887.0,83798.0,83852.0,0.55284196
2025-03-04 17:13:00+00:00,83852.0,83866.0,83758.0,83758.0,0.26254957
2025-03-04 17:14:00+00:00,83756.0,83834.0,83702.0,83834.0,1.6573126
2025-03-04 17:15:00+00:00,83829.0,83980.0,83800.0,83980.0,0.29055818
2025-03-04 17:16:00+00:00,83980.0,84215.0,83980.0,84215.0,0.50044574
2025-03-04 17:17:00+00:00,84192.0,84285.0,84108.0,84131.0,10.37532438
2025-03-04 17:18:00+00:00,84128.0,84372.0,84128.0,84372.0,5.26159645
2025-03-04 17:19:00+00:00,84384.0,84473.0,84316.0,84440.0,8.20361112
2025-03-04 17:20:00+00:00,84457.0,84517.0,84397.0,84416.0,14.84947893
2025-03-04 17:21:00+00:00,84458.0,84550.0,84412.0,84550.0,30.91916412
2025-03-04 17:22:00+00:00,84550.0,84598.0,84413.0,84423.0,87.15813214
2025-03-04 17:23:00+00:00,84357.0,84393.0,84253.0,84332.0,1.9879837
2025-03-04 17:24:00+00:00,84333.0,84336.0,84176.0,84266.0,0.56025136
2025-03-04 17:25:00+00:00,84267.0,84509.0,84267.0,84492.0,0.19723572
2025-03-04 17:26:00+00:00,84492.0,84693.0,84492.0,84687.0,5.12413494
2025-03-04 17:27:00+00:00,84690.0,84776.0,84690.0,84750.0,1.7221854
2025-03-04 17:28:00+00:00,84642.0,84761.0,84642.0,84682.0,0.04372066
2025-03-04 17:29:00+00:00,84638.0,84693.0,84603.0,84693.0,0.15963667
2025-03-04 17:30:00+00:00,84671.0,84766.0,84545.0,84554.0,0.17329782
2025-03-04 17:31:00+00:00,84510.0,84535.0,84363.0,84529.0,1.63941451
2025-03-04 17:32:00+00:00,84420.0,84663.0,84420.0,84657.0,1.08089318
2025-03-04 17:33:00+00:00,84604.0,84610.0,84457.0,84604.0,0.56640654
2025-03-04 17:34:00+00:00,84652.0,84662.0,84560.0,84580.0,0.07688988
2025-03-04 17:35:00+00:00,84561.0,84747.0,84560.0,84682.0,0.34251726
2025-03-04 17:36:00+00:00,84699.0,84979.0,84699.0,84893.0,0.39739992
2025-03-04 17:37:00+00:00,84891.0,85067.0,84891.0,85067.0,0.74523456
2025-03-04 17:38:00+00:00,85042.0,85293.0,85042.0,85274.0,31.1808067
2025-03-04 17:39:00+00:00,85224.0,85246.0,85161.0,85202.0,2.06908558
2025-03-04 17:40:00+00:00,85174.0,85346.0,85144.0,85274.0,19.44865636
2025-03-04 17:41:00+00:00,85167.0,85169.0,84880.0,84939.0,1.78416458
2025-03-04 17:42:00+00:00,84990.0,84990.0,84721.0,84780.0,0.63402066
2025-03-04 17:43:00+00:00,84826.0,85008.0,84826.0,84989.0,0.35241512
2025-03-04 17:44:00+00:00,84987.0,85208.0,84915.0,85208.0,3.91996863
2025-03-04 17:45:00+00:00,85179.0,85356.0,85150.0,85356.0,16.65751177
2025-03-04 17:46:00+00:00,85365.0,85448.0,85361.0,85424.0,3.0527863
2025-03-04 17:47:00+00:00,85409.0,85448.0,85382.0,85404.0,25.88109124
2025-03-04 17:48:00+00:00,85401.0,85423.0,85242.0,85260.0,4.37880857
2025-03-04 17:49:00+00:00,85228.0,85400.0,85228.0,85393.0,0.25816876
2025-03-04 17:50:00+00:00,85393.0,85393.0,85241.0,85261.0,0.6322941
2025-03-04 17:51:00+00:00,85278.0,85325.0,85229.0,85235.0,0.44158631
2025-03-04 17:52:00+00:00,85174.0,85174.0,85009.0,85058.0,0.12414092
2025-03-04 17:53:00+00:00,85046.0,85296.0,85046.0,85295.0,3.03049825
2025-03-04 17:54:00+00:00,85381.0,85381.0,85287.0,85374.0,6.91765984
2025-03-04 17:55:00+00:00,85366.0,85462.0,85366.0,85451.0,12.16037764
2025-03-04 17:56:00+00:00,85392.0,85397.0,85371.0,85384.0,0.46183076
2025-03-04 17:57:00+00:00,85273.0,85410.0,85273.0,85391.0,0.76915156
2025-03-04 17:58:00+00:00,85355.0,85355.0,85266.0,85286.0,1.56704998
2025-03-04 17:59:00+00:00,85305.0,85418.0,85252.0,85418.0,0.35224352
2025-03-04 18:00:00+00:00,85359.0,85511.0,85358.0,85358.0,0.11466652
2025-03-04 18:01:00+00:00,85357.0,85378.0,85193.0,85306.0,0.6321083
2025-03-04 18:02:00+00:00,85295.0,85342.0,85229.0,85278.0,0.77662446
2025-03-04 18:03:00+00:00,85277.0,85551.0,85277.0,85551.0,20.94413951
2025-03-04 18:04:00+00:00,85551.0,85551.0,85399.0,85399.0,5.39346126
2025-03-04 18:05:00+00:00,85399.0,85551.0,85350.0,85551.0,10.63221682
2025-03-04 18:06:00+00:00,85551.0,85681.0,85524.0,85524.0,7.74473992
2025-03-04 18:07:00+00:00,85524.0,85635.0,85524.0,85524.0,1.47551777
2025-03-04 18:08:00+00:00,85524.0,85792.0,85505.0,85792.0,0.02410959
2025-03-04 18:09:00+00:00,85834.0,85847.0,85731.0,85789.0,1.01661255
2025-03-04 18:10:00+00:00,85767.0,85847.0,85759.0,85839.0,0.49444496
2025-03-04 18:11:00+00:00,85844.0,85882.0,85713.0,85799.0,1.31715793
2025-03-04 18:12:00+00:00,85823.0,85951.0,85821.0,85933.0,0.35335183
2025-03-04 18:13:00+00:00,85903.0,85966.0,85853.0,85915.0,0.40325435
2025-03-04 18:14:00+00:00,85901.0,85986.0,85885.0,85965.0,0.35881287
2025-03-04 18:15:00+00:00,85953.0,85977.0,85795.0,85819.0,2.99162381
2025-03-04 18:16:00+00:00,85812.0,85924.0,85770.0,85770.0,2.3443058
2025-03-04 18:17:00+00:00,85701.0,85728.0,85654.0,85686.0,0.51598771
2025-03-04 18:18:00+00:00,85643.0,85685.0,85467.0,85668.0,1.28034147
2025-03-04 18:19:00+00:00,85681.0,85790.0,85678.0,85678.0,1.02225514
2025-03-04 18:20:00+00:00,85669.0,85718.0,85562.0,85592.0,3.82621685
2025-03-04 18:21:00+00:00,85613.0,85634.0,85508.0,85624.0,2.48027739
2025-03-04 18:22:00+00:00,85635.0,85662.0,85445.0,85445.0,1.44604611
2025-03-04 18:23:00+00:00,85470.0,85504.0,85304.0,85354.0,0.73017186
2025-03-04 18:24:00+00:00,85315.0,85343.0,85247.0,85343.0,1.18824354
2025-03-04 18:25:00+00:00,85343.0,85378.0,85288.0,85366.0,0.68528366
2025-03-04 18:26:00+00:00,85412.0,85466.0,85388.0,85466.0,0.11929075
2025-03-04 18:27:00+00:00,85455.0,85455.0,85366.0,85404.0,1.01953853
2025-03-04 18:28:00+00:00,85373.0,85375.0,85292.0,85324.0,1.76874474
2025-03-04 18:29:00+00:00,85237.0,85357.0,85237.0,85357.0,0.0091013
2025-03-04 18:30:00+00:00,85302.0,85329.0,85127.0,85181.0,0.24921463
2025-03-04 18:31:00+00:00,85203.0,85284.0,85203.0,85284.0,2.07924656
2025-03-04 18:32:00+00:00,85302.0,85442.0,85302.0,85442.0,0.63711825
2025-03-04 18:33:00+00:00,85381.0,85388.0,85306.0,85387.0,0.04352948
2025-03-04 18:34:00+00:00,85390.0,85494.0,85390.0,85414.0,0.02227204
2025-03-04 18:35:00+00:00,85440.0,85549.0,85440.0,85549.0,0.08123317
2025-03-04 18:36:00+00:00,85545.0,85601.0,85525.0,85530.0,0.35761224
2025-03-04 18:37:00+00:00,85524.0,85585.0,85470.0,85585.0,0.10114225
2025-03-04 18:38:00+00:00,85623.0,85675.0,85541.0,85562.0,0.53402644
2025-03-04 18:39:00+00:00,85594.0,85714.0,85594.0,85714.0,0.60003879
2025-03-04 18:40:00+00:00,85731.0,85805.0,85708.0,85785.0,1.14128022
2025-03-04 18:41:00+00:00,85786.0,85816.0,85734.0,85816.0,1.990868
2025-03-04 18:42:00+00:00,85816.0,85875.0,85816.0,85841.0,0.53212853
2025-03-04 18:43:00+00:00,85841.0,85841.0,85720.0,85750.0,1.34864999
2025-03-04 18:44:00+00:00,85749.0,85791.0,85680.0,85791.0,0.47808777
2025-03-04 18:45:00+00:00,85788.0,85818.0,85724.0,85790.0,1.05170203
2025-03-04 18:46:00+00:00,85788.0,85868.0,85769.0,85845.0,0.95092962
2025-03-04 18:47:00+00:00,85852.0,85933.0,85850.0,85933.0,0.41248511
2025-03-04 18:48:00+00:00,85924.0,85953.0,85880.0,85911.0,1.66812814
2025-03-04 18:49:00+00:00,85871.0,85972.0,85871.0,85946.0,0.19432555
